,report_id,report_channel,customer_name,state_key,ticket_open_time,ticket_resp_time,issue_res_time,fault_type,operator,ticket_close_time,ticket_status,business_status
3085,AXA-20201226-4186-WLESS,CH04,ShopLite,NGS025,2020-12-26 13:33:03,2020-12-26 13:36:43,2020-12-26 18:14:54,Routine Service,Jennifer,2020-12-26 22:36:39,Completed,Closed
3086,AXA-20201215-4187-HSE,CH01,BetSan,NGS005,2020-12-15 13:45:49,2020-12-15 13:55:00,2020-12-15 17:29:45,Unknown,Bola,2020-12-15 22:22:32,Completed,Closed
3087,AXA-20201210-4188-WiFi4,CH02,Honeywell,NGS012,2020-12-10 14:41:04,2020-12-10 14:50:38,2020-12-10 18:59:45,Customers End,Sherifat,2020-12-10 22:21:36,Completed,Closed
3088,AXA-20201218-4189-WLESS,CH05,CCD,NGS002,2020-12-18 10:11:00,2020-12-18 10:20:28,2020-12-18 10:22:06,Customers End,Kingsley,2020-12-18 13:53:01,Completed,Closed
3089,AXA-20201220-4190-WiFi8,CH06,Nabett,NGS024,2020-12-20 09:46:52,2020-12-20 09:47:00,2020-12-20 11:05:10,Customers End,Jonathan,2020-12-20 16:24:25,Completed,Closed
3090,AXA-20201225-4191-WiFi4,CH06,Transnational,NGS033,2020-12-25 11:40:46,2020-12-25 11:43:04,2020-12-25 11:43:15,Line damage,Kingsley,2020-12-25 17:22:58,Completed,Closed
3091,AXA-20201227-4192-C100,CH05,NTAS,NGS009,2020-12-27 14:18:45,2020-12-27 14:26:53,2020-12-27 17:47:40,Customers End,Habeeb,2020-12-27 23:27:24,Completed,Closed
3092,AXA-20201225-4193-WiFi5,CH01,ShopLite,NGS006,2020-12-25 11:25:56,2020-12-25 11:26:23,2020-12-25 16:09:25,Routine Service,Kingsley,2020-12-25 19:49:00,Completed,Closed
3093,AXA-20201217-4194-HSE,CH02,PrinceLine,NGS029,2020-12-17 09:04:13,2020-12-17 09:11:47,2020-12-17 12:33:00,Line damage,Akin,2020-12-17 17:24:16,Completed,Closed
3094,AXA-20201201-4195-MCON,CH05,ValueNaija,NGS029,2020-12-01 10:54:31,2020-12-01 10:59:05,2020-12-01 12:18:17,Line damage,Sherifat,2020-12-01 18:03:02,Completed,Closed
3097,AXA-20201218-4198-HSE,CH05,BetSan,NGS024,2020-12-18 13:45:13,2020-12-18 13:55:35,2020-12-18 18:59:47,Customers End,Jonathan,2020-12-18 23:25:40,Completed,Closed
3098,AXA-20201226-4199-WiFi4,CH05,OneTres,NGS032,2020-12-26 08:36:33,2020-12-26 08:40:43,2020-12-26 13:21:29,Customers End,Jennifer,2020-12-26 16:51:03,Completed,Closed
3099,AXA-20201219-4200-MAC,CH03,ShopLite,NGS020,2020-12-19 08:52:44,2020-12-19 08:55:52,2020-12-19 11:31:26,Customers End,Myers,2020-12-19 16:54:19,Completed,Closed
3100,AXA-20201214-4201-WiFi11,CH06,Dan,NGS024,2020-12-14 15:55:47,2020-12-14 16:05:31,2020-12-14 16:38:50,Customers End,Jonathan,2020-12-14 21:52:26,Completed,Closed
3102,AXA-20201207-4203-C100,CH01,Afrikgold,NGS002,2020-12-07 08:22:28,2020-12-07 08:24:00,2020-12-07 12:58:32,Customers End,Fola,2020-12-07 18:14:57,Completed,Closed
3103,AXA-20201205-4204-MAC,CH01,Cassava,NGS010,2020-12-05 15:21:58,2020-12-05 15:32:34,2020-12-05 15:44:38,Customers End,Amelia,2020-12-05 19:39:05,Completed,Closed
3104,AXA-20201204-4205-CBS,CH01,Jiji,NGS027,2020-12-04 10:11:13,2020-12-04 10:19:29,2020-12-04 16:01:42,Customers End,Mary,2020-12-04 19:29:00,Completed,Closed
3105,AXA-20201219-4206-EVOICE,CH06,First,NGS005,2020-12-19 11:23:00,2020-12-19 11:32:21,2020-12-19 13:32:30,Line damage,Sekina,2020-12-19 19:10:47,Completed,Closed
3106,AXA-20201223-4207-CBS,CH03,Accendex,NGS007,2020-12-23 09:45:19,2020-12-23 09:55:07,2020-12-23 14:11:28,hardware failure,Myers,2020-12-23 17:43:01,Completed,Closed
3107,AXA-20201222-4208-WiFi8,CH06,Cassava,NGS017,2020-12-22 14:13:57,2020-12-22 14:22:08,2020-12-22 17:59:44,Line damage,Sola,2020-12-22 21:28:25,Completed,Closed
3108,AXA-20201208-4209-HSE,CH06,Denna,NGS004,2020-12-08 11:02:27,2020-12-08 11:08:45,2020-12-08 12:24:23,Unknown,Sherifat,2020-12-08 16:59:02,Completed,Closed
3109,AXA-20201204-4210-ICS,CH06,ShopLite,NGS025,2020-12-04 10:50:46,2020-12-04 10:58:26,2020-12-04 12:41:02,Customers End,Mary,2020-12-04 17:06:25,Completed,Closed
3110,AXA-20201227-4211-WLESS,CH04,Computek,NGS020,2020-12-27 15:16:46,2020-12-27 15:26:10,2020-12-27 21:07:15,Customers End,Atiku,2020-12-28 01:21:48,Completed,Closed
3111,AXA-20201214-4212-WiFi4,CH04,NTAS,NGS002,2020-12-14 11:34:32,2020-12-14 11:40:37,2020-12-14 11:47:40,Customers End,Sherifat,2020-12-14 15:35:13,Completed,Closed
3112,AXA-20201219-4213-WiFi11,CH06,Lemway,NGS006,2020-12-19 08:28:21,2020-12-19 08:36:47,2020-12-19 11:08:54,Customers End,Boye,2020-12-19 15:30:21,Completed,Closed
3114,AXA-20201223-4215-VOICE,CH05,Union,NGS025,2020-12-23 14:09:12,2020-12-23 14:11:00,2020-12-23 17:41:43,Unknown,John,2020-12-23 23:15:04,Completed,Closed
3115,AXA-20201221-4216-WiFi5,CH01,Denna,NGS015,2020-12-21 14:25:10,2020-12-21 14:31:19,2020-12-21 15:51:23,Customers End,Jonathan,2020-12-21 19:36:00,Completed,Closed
3116,AXA-20201221-4217-WiFi7,CH05,BetSan,NGS008,2020-12-21 08:36:54,2020-12-21 08:44:24,2020-12-21 11:03:03,Routine Service,Atiku,2020-12-21 15:43:58,Completed,Closed
3117,AXA-20201210-4218-MAC,CH01,Transnational,NGS032,2020-12-10 10:43:54,2020-12-10 10:50:11,2020-12-10 15:03:57,Customers End,Boye,2020-12-10 18:20:23,Completed,Closed
3118,AXA-20201209-4219-WiFi7,CH06,Cejex,NGS027,2020-12-09 10:38:49,2020-12-09 10:39:19,2020-12-09 13:47:49,Line damage,Tunde,2020-12-09 18:24:21,Completed,Closed
3119,AXA-20201201-4220-WiFi5,CH06,Lemway,NGS004,2020-12-01 15:52:35,2020-12-01 15:57:42,2020-12-01 21:14:03,Customers End,Myers,2020-12-02 02:45:27,Completed,Closed
3120,AXA-20201217-4221-WLESS,CH01,BetBoss,NGS008,2020-12-17 14:32:14,2020-12-17 14:41:48,2020-12-17 17:08:21,Unknown,Jonathan,2020-12-17 20:42:51,Completed,Closed
3121,AXA-20201222-4222-WiFi10,CH01,Jacobs,NGS020,2020-12-22 12:41:12,2020-12-22 12:44:33,2020-12-22 17:21:52,Customers End,Vitus,2020-12-22 23:04:03,Completed,Closed
3123,AXA-20201210-4224-C95,CH01,BetLife,NGS012,2020-12-10 12:34:56,2020-12-10 12:39:34,2020-12-10 16:56:14,Customers End,Jonathan,2020-12-10 20:46:42,Completed,Closed
3124,AXA-20201210-4225-HSE,CH01,Jiji,NGS030,2020-12-10 09:28:29,2020-12-10 09:37:38,2020-12-10 14:48:42,Unknown,Kingsley,2020-12-10 20:37:24,Completed,Closed
3125,AXA-20201207-4226-WLESS,CH02,Blenco,NGS015,2020-12-07 09:02:22,2020-12-07 09:07:30,2020-12-07 11:42:37,hardware failure,Akin,2020-12-07 16:35:01,Completed,Closed
3126,AXA-20201201-4227-WiFi6,CH02,BetSan,NGS010,2020-12-01 15:22:07,2020-12-01 15:25:14,2020-12-01 15:43:59,Line damage,Bola,2020-12-01 19:02:46,Completed,Closed
3127,AXA-20201205-4228-HSE,CH03,PWAN,NGS018,2020-12-05 14:41:19,2020-12-05 14:47:33,2020-12-05 16:28:15,Routine Service,Goodluck,2020-12-05 21:05:50,Completed,Closed
3129,AXA-20201226-4230-CBS,CH05,Jacobs,NGS015,2020-12-26 11:54:06,2020-12-26 11:59:24,2020-12-26 14:23:41,Line damage,Habeeb,2020-12-26 20:17:29,Completed,Closed
3131,AXA-20201201-4232-ICS,CH05,Zeenab,NGS009,2020-12-01 15:25:03,2020-12-01 15:33:11,2020-12-01 15:38:22,Customers End,Bukky,2020-12-01 21:17:59,Completed,Closed
3132,AXA-20201203-4233-WiFi8,CH01,Ultimate,NGS021,2020-12-03 09:55:17,2020-12-03 10:03:33,2020-12-03 14:20:41,Customers End,Paul,2020-12-03 19:51:22,Completed,Closed
3133,AXA-20201222-4234-WLESS,CH05,NPS,NGS006,2020-12-22 09:01:10,2020-12-22 09:06:34,2020-12-22 09:38:09,Line damage,Sheg,2020-12-22 15:11:30,Completed,Closed
3134,AXA-20201224-4235-VOICE,CH02,First,NGS012,2020-12-24 10:17:54,2020-12-24 10:20:18,2020-12-24 11:26:41,Unknown,John,2020-12-24 15:07:00,Completed,Closed
3135,AXA-20201228-4236-WiFi10,CH06,Cassava,NGS027,2020-12-28 10:37:18,2020-12-28 10:41:02,2020-12-28 16:22:14,Customers End,Sherifat,2020-12-28 20:36:44,Completed,Closed
3136,AXA-20201222-4237-WiFi11,CH04,ValueNaija,NGS016,2020-12-22 15:31:39,2020-12-22 15:37:23,2020-12-22 17:07:41,Customers End,Sherifat,2020-12-22 22:29:17,Completed,Closed
3137,AXA-20201225-4238-HSE,CH05,ShopLite,NGS010,2020-12-25 15:19:32,2020-12-25 15:20:00,2020-12-25 21:03:04,Line damage,Goodluck,2020-12-26 02:31:30,Completed,Closed
3138,AXA-20201220-4239-WiFi9,CH03,BetSan,NGS011,2020-12-20 08:54:23,2020-12-20 08:58:47,2020-12-20 13:33:27,Routine Service,Jennifer,2020-12-20 17:52:00,Completed,Closed
3140,AXA-20201202-4241-VOICE,CH04,Gmicord,NGS011,2020-12-02 10:24:16,2020-12-02 10:24:50,2020-12-02 16:10:21,Customers End,Vitus,2020-12-02 21:39:35,Completed,Closed
3141,AXA-20201204-4242-WiFi8,CH05,Union,NGS004,2020-12-04 15:12:32,2020-12-04 15:22:38,2020-12-04 17:48:26,Line damage,Kola,2020-12-04 22:23:43,Completed,Closed
3142,AXA-20201206-4243-EVOICE,CH02,NPS,NGS015,2020-12-06 10:10:32,2020-12-06 10:14:17,2020-12-06 12:16:42,Customers End,Tunde,2020-12-06 16:05:38,Completed,Closed
3143,AXA-20201203-4244-VOICE,CH06,Homebiz,NGS003,2020-12-03 11:24:27,2020-12-03 11:28:47,2020-12-03 11:52:49,Customers End,Habeeb,2020-12-03 17:47:44,Completed,Closed
3144,AXA-20201218-4245-WiFi10,CH02,Jacobs,NGS015,2020-12-18 15:04:57,2020-12-18 15:11:44,2020-12-18 15:23:14,Customers End,Jennifer,2020-12-18 20:42:52,Completed,Closed
3146,AXA-20201211-4247-WiFi6,CH01,ShopLite,NGS029,2020-12-11 11:19:44,2020-12-11 11:24:11,2020-12-11 15:40:44,Customers End,Myers,2020-12-11 20:08:37,Completed,Closed
3148,AXA-20201225-4249-C95,CH03,NTAS,NGS005,2020-12-25 15:21:35,2020-12-25 15:31:07,2020-12-25 19:08:37,Routine Service,Jonathan,2020-12-25 22:28:00,Completed,Closed
3150,AXA-20201210-4251-WiFi6,CH03,Cassava,NGS011,2020-12-10 13:27:18,2020-12-10 13:31:36,2020-12-10 18:52:12,Line damage,Sherifat,2020-12-11 00:26:44,Completed,Closed
3152,AXA-20201227-4253-VOICE,CH03,International,NGS018,2020-12-27 13:36:53,2020-12-27 13:39:30,2020-12-27 19:16:01,Unknown,Brenda,2020-12-27 22:39:13,Completed,Closed
3153,AXA-20201213-4254-HSE,CH01,Cassava,NGS003,2020-12-13 14:53:08,2020-12-13 15:02:28,2020-12-13 16:24:00,Routine Service,Bola,2020-12-13 19:38:19,Completed,Closed
3154,AXA-20201219-4255-EVOICE,CH01,Tonyson,NGS012,2020-12-19 10:32:17,2020-12-19 10:34:29,2020-12-19 12:13:04,Unknown,Sherifat,2020-12-19 16:28:27,Completed,Closed
3155,AXA-20201209-4256-WLESS,CH06,PWAN,NGS026,2020-12-09 13:12:08,2020-12-09 13:14:33,2020-12-09 17:18:58,Support network failures,Goodluck,2020-12-09 21:11:34,Completed,Closed
3156,AXA-20201211-4257-VOICE,CH04,Cassava,NGS004,2020-12-11 11:00:29,2020-12-11 11:06:34,2020-12-11 12:24:08,Unknown,Sekina,2020-12-11 17:58:47,Completed,Closed
3157,AXA-20201202-4258-EVOICE,CH03,ROCAD,NGS029,2020-12-02 11:29:49,2020-12-02 11:37:32,2020-12-02 14:04:11,Line damage,Atiku,2020-12-02 19:22:40,Completed,Closed
3158,AXA-20201206-4259-WiFi7,CH02,Jacobs,NGS009,2020-12-06 10:00:01,2020-12-06 10:02:42,2020-12-06 12:45:02,Customers End,Bukky,2020-12-06 18:17:54,Completed,Closed
3159,AXA-20201219-4260-WLESS,CH04,ExcluDive,NGS037,2020-12-19 11:18:42,2020-12-19 11:26:54,2020-12-19 13:42:27,Customers End,Jonathan,2020-12-19 18:32:20,Completed,Closed
3160,AXA-20201204-4261-WiFi4,CH06,Chanrai's,NGS032,2020-12-04 08:30:47,2020-12-04 08:35:11,2020-12-04 09:12:46,Line damage,Bola,2020-12-04 14:02:08,Completed,Closed
3161,AXA-20201216-4262-C100,CH02,Gmicord,NGS033,2020-12-16 11:42:04,2020-12-16 11:50:52,2020-12-16 16:30:58,Line damage,Jonathan,2020-12-16 21:52:39,Completed,Closed
3162,AXA-20201201-4263-HSE,CH04,SupaTram,NGS018,2020-12-01 13:26:53,2020-12-01 13:34:05,2020-12-01 18:00:17,Customers End,Sola,2020-12-01 23:22:11,Completed,Closed
3163,AXA-20201217-4264-WiFi8,CH03,ShopLite,NGS036,2020-12-17 13:11:15,2020-12-17 13:13:52,2020-12-17 15:58:15,Line damage,Sola,2020-12-17 20:22:46,Completed,Closed
3164,AXA-20201211-4265-WiFi6,CH01,BetSan,NGS026,2020-12-11 12:29:15,2020-12-11 12:30:27,2020-12-11 17:56:06,Line damage,Sherifat,2020-12-11 22:13:58,Completed,Closed
3165,AXA-20201207-4266-HSE,CH05,Ezcom,NGS012,2020-12-07 13:40:08,2020-12-07 13:40:42,2020-12-07 14:52:04,Customers End,Sekina,2020-12-07 18:04:46,Completed,Closed
3166,AXA-20201216-4267-WiFi10,CH05,Ensure,NGS011,2020-12-16 08:13:58,2020-12-16 08:20:23,2020-12-16 10:40:36,Customers End,Sherifat,2020-12-16 15:07:28,Completed,Closed
3167,AXA-20201211-4268-EVOICE,CH04,ROCAD,NGS018,2020-12-11 08:19:43,2020-12-11 08:25:58,2020-12-11 10:43:25,Customers End,John,2020-12-11 15:01:12,Completed,Closed
3168,AXA-20201228-4269-WiFi5,CH03,Ezcom,NGS012,2020-12-28 09:53:42,2020-12-28 09:58:02,2020-12-28 11:35:42,Customers End,Bola,2020-12-28 14:49:11,Completed,Closed
3169,AXA-20201211-4270-HSE,CH06,TITech,NGS010,2020-12-11 08:47:41,2020-12-11 08:53:20,2020-12-11 14:25:45,Customers End,Myers,2020-12-11 19:57:36,Completed,Closed
3170,AXA-20201220-4271-WLESS,CH01,SPARD,NGS010,2020-12-20 08:25:48,2020-12-20 08:34:11,2020-12-20 10:51:19,Customers End,Tunde,2020-12-20 14:38:39,Completed,Closed
3171,AXA-20201228-4272-EVOICE,CH01,Tranos,NGS012,2020-12-28 08:45:52,2020-12-28 08:52:21,2020-12-28 11:32:04,Customers End,John,2020-12-28 16:16:50,Completed,Closed
3172,AXA-20201219-4273-HSE,CH03,Arik,NGS020,2020-12-19 09:00:50,2020-12-19 09:02:30,2020-12-19 11:07:37,Customers End,Goodluck,2020-12-19 15:34:21,Completed,Closed
3173,AXA-20201204-4274-WLESS,CH02,Jiji,NGS005,2020-12-04 12:58:10,2020-12-04 13:06:39,2020-12-04 17:50:05,Line damage,John,2020-12-04 22:08:19,Completed,Closed
3174,AXA-20201216-4275-WiFi6,CH02,ValueNaija,NGS020,2020-12-16 14:01:22,2020-12-16 14:04:41,2020-12-16 15:32:17,Line damage,Bola,2020-12-16 19:57:06,Completed,Closed
3175,AXA-20201214-4276-HSE,CH04,Sahad,NGS012,2020-12-14 11:02:44,2020-12-14 11:08:32,2020-12-14 12:20:09,Line damage,Bola,2020-12-14 17:48:35,Completed,Closed
3176,AXA-20201203-4277-MAC,CH04,Ezcom,NGS005,2020-12-03 15:25:05,2020-12-03 15:35:19,2020-12-03 20:36:58,Customers End,Sola,2020-12-04 01:12:21,Completed,Closed
3177,AXA-20201220-4278-WiFi9,CH04,EverGlade,NGS011,2020-12-20 09:12:27,2020-12-20 09:22:54,2020-12-20 10:52:01,Line damage,Tunde,2020-12-20 14:20:52,Completed,Closed
3178,AXA-20201217-4279-C100,CH02,Jacobs,NGS027,2020-12-17 09:48:51,2020-12-17 09:49:09,2020-12-17 12:33:36,Line damage,Habeeb,2020-12-17 16:01:28,Completed,Closed
3179,AXA-20201201-4280-WiFi9,CH01,Lemway,NGS032,2020-12-01 10:55:41,2020-12-01 11:02:24,2020-12-01 12:13:59,Customers End,Jennifer,2020-12-01 16:54:49,Completed,Closed
3181,AXA-20201201-4282-WLESS,CH05,Tidel,NGS025,2020-12-01 11:50:06,2020-12-01 11:52:17,2020-12-01 12:19:33,Routine Service,Kingsley,2020-12-01 17:44:50,Completed,Closed
3182,AXA-20201201-4283-WiFi7,CH06,Fidelity,NGS011,2020-12-01 08:47:25,2020-12-01 08:54:40,2020-12-01 14:23:04,Customers End,Tunde,2020-12-01 18:38:37,Completed,Closed
3183,AXA-20201209-4284-MAC,CH03,Gmicord,NGS034,2020-12-09 09:11:39,2020-12-09 09:17:09,2020-12-09 12:46:55,Line damage,Atiku,2020-12-09 17:13:37,Completed,Closed
3184,AXA-20201216-4285-ICS,CH03,Jacobs,NGS004,2020-12-16 08:09:09,2020-12-16 08:12:48,2020-12-16 12:41:25,Customers End,Kachi,2020-12-16 16:57:17,Completed,Closed
3185,AXA-20201226-4286-CBS,CH02,BetSan,NGS011,2020-12-26 11:33:17,2020-12-26 11:41:53,2020-12-26 16:51:04,Customers End,Myers,2020-12-26 22:31:51,Completed,Closed
3186,AXA-20201210-4287-WLESS,CH03,Blenco,NGS003,2020-12-10 09:05:53,2020-12-10 09:11:25,2020-12-10 13:16:11,Unknown,Bola,2020-12-10 18:07:51,Completed,Closed
3188,AXA-20201216-4289-ICS,CH03,Goodies,NGS016,2020-12-16 15:56:19,2020-12-16 16:02:34,2020-12-16 16:44:55,Customers End,Sekina,2020-12-16 22:19:49,Completed,Closed
3189,AXA-20201221-4290-HSE,CH02,BetSan,NGS007,2020-12-21 11:27:11,2020-12-21 11:36:50,2020-12-21 16:11:21,Unknown,Kingsley,2020-12-21 20:51:38,Completed,Closed
3190,AXA-20201202-4291-VOICE,CH02,BetSan,NGS020,2020-12-02 09:42:17,2020-12-02 09:47:35,2020-12-02 15:11:52,Support network failures,Atiku,2020-12-02 20:05:31,Completed,Closed
3191,AXA-20201223-4292-MAC,CH03,Ultimate,NGS003,2020-12-23 13:27:24,2020-12-23 13:31:12,2020-12-23 13:55:47,Customers End,Sherifat,2020-12-23 18:46:33,Completed,Closed
3192,AXA-20201221-4293-C100,CH04,BetSan,NGS027,2020-12-21 13:04:43,2020-12-21 13:10:05,2020-12-21 15:51:23,Customers End,Amelia,2020-12-21 20:25:39,Completed,Closed
3194,AXA-20201221-4295-VOICE,CH03,Geotextile,NGS019,2020-12-21 11:38:52,2020-12-21 11:46:13,2020-12-21 17:26:53,Routine Service,Jonathan,2020-12-21 23:00:24,Completed,Closed
3195,AXA-20201211-4296-WLESS,CH05,FoodCo,NGS025,2020-12-11 11:51:21,2020-12-11 11:57:34,2020-12-11 16:24:45,Unknown,Kachi,2020-12-11 22:02:08,Completed,Closed
3196,AXA-20201217-4297-WLESS,CH02,DePrince,NGS002,2020-12-17 12:53:31,2020-12-17 12:53:56,2020-12-17 13:05:22,Customers End,Bola,2020-12-17 18:30:16,Completed,Closed
3197,AXA-20201207-4298-HSE,CH03,Denna,NGS001,2020-12-07 15:36:08,2020-12-07 15:36:42,2020-12-07 18:57:03,Customers End,Tunde,2020-12-07 23:22:49,Completed,Closed
3198,AXA-20201227-4299-WLESS,CH06,Tidel,NGS025,2020-12-27 09:50:48,2020-12-27 09:51:57,2020-12-27 14:04:59,Line damage,Bola,2020-12-27 17:29:25,Completed,Closed
3199,AXA-20201223-4300-EVOICE,CH03,Dana,NGS004,2020-12-23 11:27:32,2020-12-23 11:35:45,2020-12-23 15:49:57,Customers End,Sekina,2020-12-23 20:22:30,Completed,Closed
3200,AXA-20201203-4301-WiFi3,CH04,Pentacept,NGS025,2020-12-03 14:07:25,2020-12-03 14:17:30,2020-12-03 18:42:51,hardware failure,Kingsley,2020-12-03 22:58:24,Completed,Closed
3201,AXA-20201208-4302-WiFi8,CH05,Jacobs,NGS014,2020-12-08 09:41:44,2020-12-08 09:48:07,2020-12-08 11:15:25,Customers End,Bola,2020-12-08 15:00:41,Completed,Closed
3202,AXA-20201216-4303-WiFi5,CH02,Ultimate,NGS016,2020-12-16 14:15:55,2020-12-16 14:16:27,2020-12-16 15:47:00,Customers End,Atiku,2020-12-16 21:23:56,Completed,Closed
3203,AXA-20201216-4304-CBS,CH04,Denna,NGS019,2020-12-16 10:01:05,2020-12-16 10:02:31,2020-12-16 12:24:37,Line damage,Kingsley,2020-12-16 16:59:27,Completed,Closed
3204,AXA-20201204-4305-ICS,CH02,Dan,NGS009,2020-12-04 09:30:14,2020-12-04 09:35:45,2020-12-04 12:13:54,Line damage,Tunde,2020-12-04 17:29:22,Completed,Closed
3206,AXA-20201223-4307-WiFi9,CH02,OneTres,NGS027,2020-12-23 11:30:58,2020-12-23 11:36:20,2020-12-23 12:20:04,Customers End,Amelia,2020-12-23 17:14:29,Completed,Closed
3207,AXA-20201227-4308-WLESS,CH05,Jiji,NGS004,2020-12-27 10:46:43,2020-12-27 10:50:22,2020-12-27 15:33:47,Customers End,Kachi,2020-12-27 20:18:11,Completed,Closed
3208,AXA-20201215-4309-VOICE,CH02,ShopLite,NGS007,2020-12-15 13:10:10,2020-12-15 13:17:45,2020-12-15 17:20:18,Unknown,Bola,2020-12-15 21:00:33,Completed,Closed
3209,AXA-20201219-4310-WiFi7,CH04,Jacobs,NGS019,2020-12-19 11:37:55,2020-12-19 11:46:38,2020-12-19 16:17:52,Customers End,Tunde,2020-12-19 22:04:08,Completed,Closed
3210,AXA-20201212-4311-MCON,CH03,SPARD,NGS024,2020-12-12 13:06:42,2020-12-12 13:17:25,2020-12-12 13:24:56,Customers End,Segun,2020-12-12 16:44:19,Completed,Closed
3211,AXA-20201226-4312-WLESS,CH06,Alumaco,NGS010,2020-12-26 10:50:50,2020-12-26 10:51:11,2020-12-26 14:04:17,Customers End,Kingsley,2020-12-26 18:29:58,Completed,Closed
3212,AXA-20201222-4313-EVOICE,CH04,ShopLite,NGS004,2020-12-22 11:43:03,2020-12-22 11:48:32,2020-12-22 17:28:57,Line damage,John,2020-12-22 22:43:14,Completed,Closed
3213,AXA-20201208-4314-WiFi3,CH04,BetSan,NGS018,2020-12-08 14:21:30,2020-12-08 14:31:48,2020-12-08 19:40:03,Customers End,Jennifer,2020-12-08 23:25:19,Completed,Closed
3214,AXA-20201203-4315-WiFi8,CH01,Jumlaa,NGS007,2020-12-03 09:13:43,2020-12-03 09:20:09,2020-12-03 12:51:30,Routine Service,Sherifat,2020-12-03 18:17:09,Completed,Closed
3215,AXA-20201213-4316-HSE,CH06,Union,NGS009,2020-12-13 13:56:49,2020-12-13 14:07:26,2020-12-13 17:33:44,Customers End,Habeeb,2020-12-13 22:21:57,Completed,Closed
3216,AXA-20201223-4317-WiFi5,CH02,Goodies,NGS004,2020-12-23 12:09:10,2020-12-23 12:14:16,2020-12-23 15:37:41,hardware failure,Bukky,2020-12-23 19:10:34,Completed,Closed
3217,AXA-20201225-4318-CBS,CH02,Union,NGS034,2020-12-25 10:28:54,2020-12-25 10:37:59,2020-12-25 15:45:39,Customers End,Habeeb,2020-12-25 20:35:16,Completed,Closed
3218,AXA-20201209-4319-WiFi4,CH06,Zercom,NGS011,2020-12-09 14:40:32,2020-12-09 14:43:18,2020-12-09 14:45:22,Customers End,Fola,2020-12-09 18:59:34,Completed,Closed
3219,AXA-20201226-4320-WiFi3,CH03,Spreadweb,NGS004,2020-12-26 10:33:42,2020-12-26 10:39:04,2020-12-26 14:57:34,hardware failure,Habeeb,2020-12-26 18:40:07,Completed,Closed
3220,AXA-20201208-4321-CBS,CH03,International,NGS025,2020-12-08 14:42:36,2020-12-08 14:46:21,2020-12-08 16:01:47,Customers End,John,2020-12-08 20:44:24,Completed,Closed
3221,AXA-20201205-4322-WiFi6,CH02,Trifarms,NGS005,2020-12-05 10:32:15,2020-12-05 10:38:49,2020-12-05 15:14:34,Customers End,John,2020-12-05 19:39:07,Completed,Closed
3223,AXA-20201219-4324-HSE,CH06,Cassava,NGS022,2020-12-19 12:27:35,2020-12-19 12:33:21,2020-12-19 14:43:53,Customers End,Brenda,2020-12-19 18:04:32,Completed,Closed
3224,AXA-20201220-4325-WiFi6,CH02,Sahad,NGS015,2020-12-20 13:24:04,2020-12-20 13:24:22,2020-12-20 13:49:39,Routine Service,Kingsley,2020-12-20 17:12:14,Completed,Closed
3225,AXA-20201216-4326-WiFi3,CH06,ShopLite,NGS011,2020-12-16 13:44:44,2020-12-16 13:52:01,2020-12-16 14:19:35,Line damage,Sherifat,2020-12-16 18:34:13,Completed,Closed
3226,AXA-20201204-4327-WiFi10,CH01,Transnational,NGS003,2020-12-04 15:26:23,2020-12-04 15:29:06,2020-12-04 17:48:27,Customers End,Kingsley,2020-12-04 22:11:54,Completed,Closed
3227,AXA-20201204-4328-HSE,CH05,Transnational,NGS029,2020-12-04 09:43:47,2020-12-04 09:52:15,2020-12-04 10:18:25,Customers End,Sola,2020-12-04 15:59:59,Completed,Closed
3228,AXA-20201226-4329-VOICE,CH03,Ultimate,NGS029,2020-12-26 11:08:35,2020-12-26 11:15:42,2020-12-26 15:50:09,Support network failures,Atiku,2020-12-26 21:36:22,Completed,Closed
3229,AXA-20201211-4330-WLESS,CH06,TwinsDeck,NGS007,2020-12-11 08:40:01,2020-12-11 08:44:27,2020-12-11 12:01:39,hardware failure,Bola,2020-12-11 15:30:32,Completed,Closed
3230,AXA-20201225-4331-C100,CH04,Nabett,NGS011,2020-12-25 12:53:28,2020-12-25 13:03:10,2020-12-25 15:39:49,Routine Service,Goodluck,2020-12-25 21:17:24,Completed,Closed
3232,AXA-20201224-4333-WiFi10,CH06,ACCNI,NGS028,2020-12-24 11:02:54,2020-12-24 11:04:20,2020-12-24 15:12:45,Customers End,Kingsley,2020-12-24 18:28:20,Completed,Closed
3234,AXA-20201223-4335-HSE,CH06,BetSan,NGS005,2020-12-23 11:40:57,2020-12-23 11:43:12,2020-12-23 17:20:16,Customers End,Sekina,2020-12-23 22:03:48,Completed,Closed
3235,AXA-20201219-4336-WiFi6,CH05,Ultimate,NGS029,2020-12-19 14:34:31,2020-12-19 14:39:00,2020-12-19 15:41:20,Customers End,John,2020-12-19 19:28:33,Completed,Closed
3236,AXA-20201214-4337-WiFi10,CH04,Jacobs,NGS004,2020-12-14 14:10:44,2020-12-14 14:19:23,2020-12-14 14:32:09,Line damage,Tunde,2020-12-14 17:54:31,Completed,Closed
3237,AXA-20201202-4338-WiFi4,CH06,Ensure,NGS011,2020-12-02 10:29:32,2020-12-02 10:38:38,2020-12-02 11:15:18,Unknown,Sherifat,2020-12-02 14:46:08,Completed,Closed
